BIKE_ID,RENT_DT,RENT_ID,RENT_NM,RENT_HOLD,RTN_DT,RTN_ID,RTN_NM,RTN_HOLD,USE_MIN,USE_DST,USR_CLS_CD,SEX_CD,BIRTH_YEAR,RENT_STATION_ID,RETURN_STATION_ID,BIKE_SE_CD,START_INDEX,END_INDEX,RNUM
SPB-67165,2026-03-30 01:45:34,04064,신창아파트 입구 앞,0,2026-03-30 01:53:36,02917,신창중학교 후문 맞은편 버스정류장,0,8,1649.16,USR_001,M,2009,ST-2725,ST-2083,일반자전거,0,0,646
SPB-44683,2026-03-30 01:48:54,03796,송정역 3번출구 앞,0,2026-03-30 01:53:42,03754,신방화역 8번출구,0,4,762.97,USR_001,M,1979,ST-2555,ST-2611,일반자전거,0,0,647
SPB-71928,2026-03-30 01:47:01,04671,청구성심병원 앞,0,2026-03-30 01:53:48,04663,"불광역3,6호선 버스정류장(동명여고 방면)",0,6,1015.19,USR_001,M,2003,ST-2782,ST-2778,일반자전거,0,0,648
SPB-60276,2026-03-30 01:48:36,00810,이태원지하보도,0,2026-03-30 01:53:51,00848,삼각지12번 출구,0,5,1170.24,USR_001,M,2003,ST-331,ST-2172,일반자전거,0,0,649
SPB-57526,2026-03-30 01:46:13,01741,제일강산수산입구,0,2026-03-30 01:53:53,01737,신창시장,0,7,1430.00,USR_003,,,ST-1638,ST-1469,일반자전거,0,0,650
SPB-51707,2026-03-30 01:23:24,04885,가든파이브 리빙관,0,2026-03-30 01:53:57,01221,삼전역 4번출구,0,30,5205.18,USR_001,F,1993,ST-2985,ST-933,일반자전거,0,0,651
SPB-73266,2026-03-30 01:28:13,05860,어울림병원 앞,0,2026-03-30 01:53:58,04561,양평역 1번출구,0,25,3690.33,USR_001,M,2000,ST-3171,ST-2812,일반자전거,0,0,652
SPB-74117,2026-03-30 01:48:08,02090,기아자동차 사당점 앞,0,2026-03-30 01:54:01,02264,이수역 1번출구,0,5,772.35,USR_001,M,1974,ST-2363,ST-935,일반자전거,0,0,653
SPB-63679,2026-03-30 01:12:12,00769,CBS방송국 앞,0,2026-03-30 01:54:05,00769,CBS방송국 앞,0,41,3710.00,USR_001,M,1976,ST-1995,ST-1995,일반자전거,0,0,654
SPB-37966,2026-03-30 01:24:53,03116,신촌역 4번출구,0,2026-03-30 01:54:07,00828,숙대입구역 8번,0,29,4538.37,USR_001,M,1981,ST-2201,ST-1325,일반자전거,0,0,655
SPB-30789,2026-03-30 01:47:53,02033,사당동 아르테스 웨딩앞,0,2026-03-30 01:54:12,,,,6,341.00,USR_001,M,1987,ST-729,,일반자전거,0,0,656
SPB-63115,2026-03-30 01:12:35,03405,파크팰리스,0,2026-03-30 01:54:18,00353,재동초교 앞 삼거리,0,41,3974.43,USR_001,M,2000,ST-1802,ST-169,일반자전거,0,0,657
SPB-47924,2026-03-30 01:41:05,02173,당곡사거리,0,2026-03-30 01:54:24,02112,서울대입구역 마에스트로,0,13,2286.65,USR_001,M,2005,ST-1268,ST-715,일반자전거,0,0,658
SPB-48800,2026-03-30 01:42:58,03534,건대입구역 5번출구 뒤,0,2026-03-30 01:54:26,03868,자양한강도서관,0,11,1780.00,USR_001,M,1993,ST-1661,ST-2546,일반자전거,0,0,659
SPB-69552,2026-03-30 01:20:13,00324,신세계백화점 본점 앞,0,2026-03-30 01:54:28,01384,성신여대입구역 5번출구,0,34,6928.01,USR_001,,1988,ST-140,ST-2225,일반자전거,0,0,660
SPB-60127,2026-03-30 01:48:50,03680,강동역3번출구,0,2026-03-30 01:54:33,01019,다성이즈빌아파트(호원대 대각선 맞은편),0,5,1051.48,USR_001,F,2004,ST-2748,ST-502,일반자전거,0,0,661
SPB-73278,2026-03-30 01:49:12,00535,응봉삼거리,0,2026-03-30 01:54:36,00521,왕십리역 11번 출구 앞,0,5,809.06,USR_001,M,1963,ST-247,ST-237,일반자전거,0,0,662
SPB-53699,2026-03-30 01:54:09,04092,도봉경찰서 교차로,0,2026-03-30 01:54:41,04092,도봉경찰서 교차로,0,0,0.20,USR_001,M,1984,ST-3177,ST-3177,일반자전거,0,0,663
SPB-34458,2026-03-30 01:23:45,05891,한강버스 여의도 선착장,0,2026-03-30 01:54:42,00296,KT플라자 영등포점,0,30,3646.34,USR_001,M,1995,ST-3402,ST-1968,일반자전거,0,0,664
SPB-54135,2026-03-30 01:48:13,01111,마곡엠밸리6_7단지 마곡중학교,0,2026-03-30 01:54:46,01109,공항시장역 4번출구,0,6,1128.88,USR_001,,1997,ST-512,ST-511,일반자전거,0,0,665
SPB-72973,2026-03-30 01:49:55,00255,도림사거리,0,2026-03-30 01:54:50,00241,신길우성1차아파트 앞 공원,0,4,429.55,USR_001,M,2001,ST-303,ST-290,일반자전거,0,0,666
SPB-73394,2026-03-30 01:40:30,02618,삼전역 1번출구,0,2026-03-30 01:54:52,02369,KT선릉타워,0,14,3201.18,USR_001,M,1960,ST-1728,ST-1178,일반자전거,0,0,667
SPB-66213,2026-03-30 01:46:33,02173,당곡사거리,0,2026-03-30 01:54:54,04169,신대방삼거리,0,8,1006.12,USR_001,M,1960,ST-1268,ST-2654,일반자전거,0,0,668
SPB-61208,2026-03-30 01:50:48,03642,강남자곡힐스테이트,0,2026-03-30 01:54:56,02387,래미안강남힐즈 사거리,0,4,637.72,USR_001,M,2006,ST-2907,ST-1407,일반자전거,0,0,669
SPB-55255,2026-03-30 01:26:02,00548,자양나들목,0,2026-03-30 01:54:59,03525,금호스포츠센터앞,0,28,6070.08,USR_001,M,1989,ST-258,ST-1599,일반자전거,0,0,670
SPB-46168,2026-03-30 01:21:38,03529,어린이대공원정문,0,2026-03-30 01:55:07,01321,국민은행 종암동지점 앞,0,33,7318.55,USR_001,,1997,ST-1603,ST-655,일반자전거,0,0,671
SPB-57629,2026-03-30 01:38:50,05332,마들역 4번출구,0,2026-03-30 01:55:09,01697,상계주공2단지 219동,0,16,1423.57,USR_001,M,2007,ST-3287,ST-2063,일반자전거,0,0,672
SPB-56220,2026-03-30 01:52:14,00134,연세로 명물길,0,2026-03-30 01:55:10,00138,신촌동 제1공영주차장 앞,0,2,375.64,USR_001,M,2001,ST-36,ST-40,일반자전거,0,0,673
SPB-68442,2026-03-30 01:24:45,04143,서울동물복지지원센터 동대문,0,2026-03-30 01:55:14,04131,베네스트 오피스텔 앞,0,30,3980.00,USR_001,,1998,ST-3356,ST-3165,일반자전거,0,0,674
SPB-62870,2026-03-30 01:35:58,03534,건대입구역 5번출구 뒤,0,2026-03-30 01:55:27,03534,건대입구역 5번출구 뒤,0,19,2485.44,USR_001,,1998,ST-1661,ST-1661,일반자전거,0,0,675
SPB-72382,2026-03-30 01:47:40,02417,"선정릉 디캠프(D,CAMP)앞",0,2026-03-30 01:55:29,02353,강남구청역 2번출구 뒤,0,8,1066.56,USR_001,M,1978,ST-1883,ST-963,일반자전거,0,0,676
SPB-30943,2026-03-30 01:28:00,02050,노량진역 5번출구,0,2026-03-30 01:55:32,01912,한신휴아파트 앞,0,27,5129.45,USR_001,M,1986,ST-699,ST-669,일반자전거,0,0,677
SPB-38902,2026-03-30 01:52:26,01749,ESA아파트 상가 앞,0,2026-03-30 01:55:32,04091,방학역2번출구,0,3,364.31,USR_001,M,1973,ST-2094,ST-3172,일반자전거,0,0,678
SPB-81659,2026-03-30 01:35:20,05858,영등포역5번출구,99,2026-03-30 01:55:32,05865,더리브오피스텔 앞,99,20,774.57,USR_001,M,1965,ST-3142,ST-3204,새싹자전거,0,0,679
SPB-84391,2026-03-30 01:51:03,03432,종로2가 사거리,99,2026-03-30 01:55:38,03410,종로3가역 8번출구,99,4,384.64,USR_001,M,1972,ST-1829,ST-1807,새싹자전거,0,0,680
SPB-50957,2026-03-30 01:55:40,02387,래미안강남힐즈 사거리,0,2026-03-30 01:55:44,02387,래미안강남힐즈 사거리,0,0,111.20,USR_001,M,2006,ST-1407,ST-1407,일반자전거,0,0,681
SPB-80906,2026-03-30 01:53:01,00398,을지로3가역 3번출구,99,2026-03-30 01:55:44,00389,을지로4가역 1번출구,99,2,410.00,USR_001,,1998,ST-1435,ST-943,새싹자전거,0,0,682
SPB-44677,2026-03-30 01:39:00,04841,중화수경공원,0,2026-03-30 01:55:44,00635,시조사 앞,0,16,2564.60,USR_001,,1993,ST-3168,ST-402,일반자전거,0,0,683
SPB-38888,2026-03-30 01:49:35,01442,중랑구청 중화동 별관 앞,0,2026-03-30 01:55:54,01449,상봉역 1번출구,0,6,576.51,USR_001,F,2004,ST-1093,ST-1332,일반자전거,0,0,684
SPB-66888,2026-03-30 01:18:35,01458,상봉터미널2,0,2026-03-30 01:55:56,01449,상봉역 1번출구,0,37,3330.38,USR_001,,2000,ST-1451,ST-1332,일반자전거,0,0,685
SPB-69612,2026-03-30 01:34:45,00183,하늘채코오롱아파트 건너편,0,2026-03-30 01:56:01,00123,문화촌 공원,0,21,4888.39,USR_001,F,2004,ST-341,ST-25,일반자전거,0,0,686
SPB-43080,2026-03-30 01:41:27,02112,서울대입구역 마에스트로,0,2026-03-30 01:56:08,02130,영어마을 관악캠프,0,14,1245.98,USR_001,M,2002,ST-715,ST-722,일반자전거,0,0,687
SPB-71157,2026-03-30 01:47:47,03664,맥도날드 서울둔촌DT점 앞,0,2026-03-30 01:56:10,01010,강동세무서,0,8,1240.00,USR_001,,1983,ST-2738,ST-494,일반자전거,0,0,688
SPB-56503,2026-03-30 01:51:04,01129,화곡역 1번 출구 앞,0,2026-03-30 01:56:10,00740,으뜸공원,0,5,1200.00,USR_001,M,1995,ST-525,ST-1011,일반자전거,0,0,689
SPB-67365,2026-03-30 01:47:54,01831,한국전력 구로금천지사 앞,0,2026-03-30 01:56:24,03988,엘아르베뉴 102동 앞,0,8,1270.00,USR_001,F,2003,ST-638,ST-3236,일반자전거,0,0,690
SPB-54502,2026-03-30 01:45:37,00263,근로자회관 사거리,0,2026-03-30 01:56:31,00288,쌍용예가(구청별관),0,10,1393.72,USR_001,M,1985,ST-417,ST-1677,일반자전거,0,0,691
SPB-65177,2026-03-30 01:39:07,04846,상봉동양엔파트 앞,0,2026-03-30 01:56:31,00680,꿈마루어린이도서관 앞,0,17,2943.27,USR_001,,1999,ST-3345,ST-2280,일반자전거,0,0,692
SPB-59761,2026-03-30 01:32:21,04514,목동성당 앞,0,2026-03-30 01:56:33,00792,목동트라팰리스 웨스턴에비뉴,0,24,866.56,USR_001,,,ST-2764,ST-2017,일반자전거,0,0,693
SPB-73437,2026-03-30 01:48:17,00672,대광고등학교,0,2026-03-30 01:56:33,00674,고대앞사거리 교통섬,0,8,1156.99,USR_001,M,2005,ST-2272,ST-2274,일반자전거,0,0,694
SPB-63878,2026-03-30 01:50:01,00960,구파발역 환승센터,0,2026-03-30 01:56:34,00903,은평뉴타운 아이파크,0,6,1079.97,USR_001,,1997,ST-1481,ST-451,일반자전거,0,0,695
SPB-41029,2026-03-30 01:52:07,03680,강동역3번출구,0,2026-03-30 01:56:37,01019,다성이즈빌아파트(호원대 대각선 맞은편),0,4,851.46,USR_001,M,1977,ST-2748,ST-502,일반자전거,0,0,696
SPB-74602,2026-03-30 01:00:25,04347,논현지하보도,0,2026-03-30 01:56:46,02219,"고속터미널역 8-1번, 8-2번 출구 사이",0,56,2858.17,USR_001,M,1988,ST-3332,ST-750,일반자전거,0,0,697
SPB-34874,2026-03-30 01:14:50,02360,도곡1동 주민센터 교차로,0,2026-03-30 01:56:57,02529,우리은행 방배동지점 앞,0,42,5656.43,USR_001,,1982,ST-956,ST-1914,일반자전거,0,0,698
SPB-68395,2026-03-30 01:15:12,00401,상암월드컵파크 10단지 앞,0,2026-03-30 01:57:02,00400,상암한화오벨리스크 1차 앞,0,41,6560.00,USR_001,M,1973,ST-76,ST-110,일반자전거,0,0,699
SPB-49122,2026-03-30 01:45:25,00925,불광역 2번출구,0,2026-03-30 01:57:05,00931,역촌파출소,0,11,1562.95,USR_001,M,1993,ST-473,ST-479,일반자전거,0,0,700
SPB-34192,2026-03-30 01:50:08,00585,성수2가1동 공영주차장 인근,0,2026-03-30 01:57:08,00585,성수2가1동 공영주차장 인근,0,7,667.17,USR_001,M,1963,ST-446,ST-446,일반자전거,0,0,701
SPB-36652,2026-03-30 01:49:44,03408,종로타워빌딩,0,2026-03-30 01:57:15,03413,종로플레이스,0,7,1678.12,USR_001,M,1963,ST-1805,ST-1810,일반자전거,0,0,702
SPB-54736,2026-03-30 01:48:19,04233,코오롱아파트사거리,0,2026-03-30 01:57:23,04255,래미안 루센티아 아파트 108동 앞,0,9,1380.69,USR_001,M,2003,ST-2979,ST-2897,일반자전거,0,0,703
SPB-73693,2026-03-30 01:42:02,06184,한강버스 마곡 선착장,0,2026-03-30 01:57:25,03764,관문주유소(GS칼택스) 앞,0,15,2005.78,USR_001,,,ST-2492,ST-2613,일반자전거,0,0,704
SPB-48144,2026-03-30 01:17:36,04852,서울복합물류 게이트 1,0,2026-03-30 01:57:25,04870,몽촌토성역 3번 출구,0,39,5930.00,USR_001,M,2007,ST-2605,ST-2876,일반자전거,0,0,705
SPB-62535,2026-03-30 01:51:40,00820,청파동입구 교차로,0,2026-03-30 01:57:25,00828,숙대입구역 8번,0,5,461.81,USR_001,M,1964,ST-439,ST-1325,일반자전거,0,0,706
SPB-73611,2026-03-30 01:26:17,02525,반포쇼핑타운 2동 앞,0,2026-03-30 01:57:27,03557,서울숲리버뷰자이APT105동 앞,0,31,7488.61,USR_001,,1994,ST-1910,ST-2339,일반자전거,0,0,707
SPB-31933,2026-03-30 01:38:14,00424,롯데하이마트 (상암월드컵점),0,2026-03-30 01:57:27,00912,응암오거리,0,19,2592.21,USR_001,F,1998,ST-990,ST-460,일반자전거,0,0,708
SPB-73310,2026-03-30 01:41:46,06184,한강버스 마곡 선착장,0,2026-03-30 01:57:28,03764,관문주유소(GS칼택스) 앞,0,15,2163.17,USR_001,,1997,ST-2492,ST-2613,일반자전거,0,0,709
SPB-40991,2026-03-30 01:44:28,01601,석계역 문화광장 내 자전거 보관소,0,2026-03-30 01:57:30,04009,월계프라자,0,13,2674.04,USR_001,,1999,ST-600,ST-2704,일반자전거,0,0,710
SPB-65707,2026-03-30 01:46:53,02173,당곡사거리,0,2026-03-30 01:57:32,01955,디지털입구 교차로,0,10,2363.70,USR_001,M,1982,ST-1268,ST-936,일반자전거,0,0,711
SPB-56040,2026-03-30 01:01:57,00293,충북 미래관,0,2026-03-30 01:57:36,00293,충북 미래관,0,55,6680.00,USR_001,M,1989,ST-1701,ST-1701,일반자전거,0,0,712
SPB-57240,2026-03-30 01:45:29,03205,문래현대2차,0,2026-03-30 01:57:38,00768,목동5단지아파트 501동,0,12,2623.48,USR_001,,1991,ST-1976,ST-1994,일반자전거,0,0,713
SPB-73425,2026-03-30 01:54:27,04880,송파청소년센터,0,2026-03-30 01:57:40,04893,문정법조단지12,0,3,628.95,USR_001,M,1992,ST-2957,ST-2972,일반자전거,0,0,714
SPB-74591,2026-03-30 01:29:19,05860,어울림병원 앞,0,2026-03-30 01:57:44,00156,서울서부지방법원 앞,0,28,5894.91,USR_001,M,2000,ST-3171,ST-213,일반자전거,0,0,715
SPB-74078,2026-03-30 01:44:59,02110,조원동 미성아파트,0,2026-03-30 01:57:44,02173,당곡사거리,0,12,2562.19,USR_001,M,1998,ST-950,ST-1268,일반자전거,0,0,716
SPB-69614,2026-03-30 01:55:55,02164,관악우체국,0,2026-03-30 01:57:47,02136,신림역 8번출구,0,1,350.53,USR_001,F,2004,ST-1259,ST-976,일반자전거,0,0,717
SPB-43545,2026-03-30 01:01:34,03569,건대병원후문,0,2026-03-30 01:57:49,,,,55,0.00,USR_001,M,2007,ST-2308,,일반자전거,0,0,718
SPB-41304,2026-03-30 01:46:15,00777,신월6차보람아파트 앞,0,2026-03-30 01:57:49,01145,곰달래 문화복지센터 B,0,11,1307.59,USR_001,M,1964,ST-2003,ST-536,일반자전거,0,0,719
SPB-68318,2026-03-30 01:50:14,01442,중랑구청 중화동 별관 앞,0,2026-03-30 01:57:53,04841,중화수경공원,0,7,1030.00,USR_001,M,1996,ST-1093,ST-3168,일반자전거,0,0,720
SPB-35786,2026-03-30 01:47:02,01974,신도림2차e편한세상아파트 203동 앞,0,2026-03-30 01:57:55,02821,청구아파트 앞,0,10,1885.72,USR_001,M,2001,ST-1236,ST-1961,일반자전거,0,0,721
SPB-71472,2026-03-30 01:56:06,01173,강서구청사거리(SH타워),0,2026-03-30 01:57:56,05082,가양역 7번출구,0,1,394.99,USR_001,M,1978,ST-1510,ST-3094,일반자전거,0,0,722
SPB-68955,2026-03-30 01:47:14,02009,보라매역 8번출구,0,2026-03-30 01:57:59,02015,신대방삼거리역 6번출구쪽,0,10,1757.30,USR_001,M,1990,ST-726,ST-728,일반자전거,0,0,723
SPB-39969,2026-03-30 01:51:47,00552,대림아크로리버 앞,0,2026-03-30 01:58:00,00555,구의3동주민센터,0,6,318.26,USR_001,M,,ST-378,ST-381,일반자전거,0,0,724
SPB-60654,2026-03-30 01:25:25,04095,방학브라운스톤아파트,0,2026-03-30 01:58:01,01318,길음역 3번출구 뒤,0,32,7927.70,USR_001,,2002,ST-3269,ST-563,일반자전거,0,0,725
SPB-59384,2026-03-30 01:42:31,02715,마곡나루역 2번 출구,0,2026-03-30 01:58:08,05061,우장산동 가곡어린이공원앞,0,15,1834.18,USR_001,M,2005,ST-2031,ST-2888,일반자전거,0,0,726
SPB-38116,2026-03-30 01:36:11,02521,서초 크로바타워 앞,0,2026-03-30 01:58:10,02325,대치삼성아파트 앞 교차로,0,21,3557.60,USR_001,M,1977,ST-1906,ST-808,일반자전거,0,0,727
SPB-48391,2026-03-30 01:26:48,03121,가좌삼거리,0,2026-03-30 01:58:11,00497,합정동주민센터 앞,0,31,5446.58,USR_001,M,1975,ST-2206,ST-2156,일반자전거,0,0,728
SPB-42188,2026-03-30 01:57:31,00829,한강대교 북단 교차로,0,2026-03-30 01:58:14,00829,한강대교 북단 교차로,0,0,0.00,USR_002,,,ST-1326,ST-1326,일반자전거,0,0,729
SPB-63385,2026-03-30 01:36:28,00361,동묘앞역 1번출구 뒤,0,2026-03-30 01:58:17,00583,청계천 생태교실 앞,0,21,2864.47,USR_001,M,2001,ST-175,ST-376,일반자전거,0,0,730
SPB-73515,2026-03-30 01:54:21,01112,마곡엠밸리4단지 정문,0,2026-03-30 01:58:17,01113,서남환경공원 버스정류장,0,3,506.16,USR_001,F,1999,ST-513,ST-514,일반자전거,0,0,731
SPB-42746,2026-03-30 01:50:25,01024,강동구청 앞,0,2026-03-30 01:58:27,05780,송파세무서,0,8,176.37,USR_001,,2000,ST-1041,ST-3295,일반자전거,0,0,732
SPB-47608,2026-03-30 01:28:25,02217,아크로리버뷰 부지 앞,0,2026-03-30 01:58:32,00844,이촌2동 동원베네스트 아파트 앞,0,30,1808.03,USR_001,M,1996,ST-749,ST-1446,일반자전거,0,0,733
SPB-65453,2026-03-30 01:45:25,02085,강남중학교 앞,0,2026-03-30 01:58:34,01856,모두의학교,0,13,3500.00,USR_001,M,2000,ST-2358,ST-1537,일반자전거,0,0,734
SPB-73231,2026-03-30 01:43:57,00474,동대문역사문화공원역 1번출구 뒤편,0,2026-03-30 01:58:38,01363,보문4교 인근,0,14,1942.28,USR_001,M,2001,ST-1780,ST-1455,일반자전거,0,0,735
SPB-64280,2026-03-30 01:35:46,03814,난곡사거리,0,2026-03-30 01:58:41,02066,양문교회 앞,0,22,1477.55,USR_001,,,ST-2873,ST-1542,일반자전거,0,0,736
SPB-48113,2026-03-30 01:55:17,04092,도봉경찰서 교차로,0,2026-03-30 01:58:42,01716,창동역 1번출구 건너편,0,3,430.63,USR_001,M,1984,ST-3177,ST-1132,일반자전거,0,0,737
SPB-46649,2026-03-30 01:11:55,02740,마곡레포츠센터,0,2026-03-30 01:58:43,03784,벽산아파트,0,46,6835.77,USR_001,,2005,ST-2057,ST-2491,일반자전거,0,0,738
SPB-80296,2026-03-30 01:50:25,02252,잔디마을 마을버스 정류장,99,2026-03-30 01:58:56,02251,더케이호텔 입구(양재2),99,8,640.00,USR_001,F,2007,ST-890,ST-781,새싹자전거,0,0,739
SPB-36290,2026-03-30 01:43:36,04542,월정초 사거리,0,2026-03-30 01:59:02,01187,강서수산물도매시장,0,15,1745.25,USR_001,M,1983,ST-3146,ST-1676,일반자전거,0,0,740
SPB-65166,2026-03-30 01:29:11,03534,건대입구역 5번출구 뒤,0,2026-03-30 01:59:08,02313,금원빌딩 앞,0,29,6090.00,USR_001,F,2006,ST-1661,ST-796,일반자전거,0,0,741
SPB-55511,2026-03-30 01:58:33,04173,중대후문 마을버스정류장,0,2026-03-30 01:59:11,04173,중대후문 마을버스정류장,0,0,0.00,USR_001,M,1995,ST-2827,ST-2827,일반자전거,0,0,742
SPB-67340,2026-03-30 01:30:32,03534,건대입구역 5번출구 뒤,0,2026-03-30 01:59:11,02313,금원빌딩 앞,0,28,2956.96,USR_001,F,2006,ST-1661,ST-796,일반자전거,0,0,743
SPB-72031,2026-03-30 01:50:11,00822,이촌1동 마을공원,0,2026-03-30 01:59:15,04619,한강트럼프월드3차 앞,0,9,318.30,USR_001,M,1962,ST-440,ST-2450,일반자전거,0,0,744
SPB-68969,2026-03-30 01:49:33,02620,송파나루역 4번 출구옆,0,2026-03-30 01:59:20,02658,가락몰 업무동,0,9,1934.08,USR_001,M,1975,ST-1730,ST-2409,일반자전거,0,0,745
SPB-62340,2026-03-30 01:49:47,04870,몽촌토성역 3번 출구,0,2026-03-30 01:59:20,04485,잠실나루역 고가하부,0,9,805.39,USR_001,M,1996,ST-2876,ST-2595,일반자전거,0,0,746
SPB-54291,2026-03-30 01:36:36,03616,역삼중학교 앞(체육관 방향),0,2026-03-30 01:59:25,02332,선릉역3번출구,0,22,2122.43,USR_001,M,1959,ST-2680,ST-815,일반자전거,0,0,747
SPB-44183,2026-03-30 01:53:37,03547,상왕십리역 6번 출입구,0,2026-03-30 01:59:37,00558,성동광진 교육지원청 앞,0,6,635.28,USR_001,,1998,ST-2329,ST-359,일반자전거,0,0,748
SPB-65723,2026-03-30 01:54:03,01078,둔촌사거리,0,2026-03-30 01:59:39,03668,성내삼성아파트,0,5,1268.98,USR_001,M,1992,ST-1839,ST-2740,일반자전거,0,0,749
SPB-64822,2026-03-30 01:54:19,00669,청계한신휴플러스앞 삼거리,0,2026-03-30 01:59:43,04146,이삭어린이공원,0,5,930.83,USR_001,F,2003,ST-2269,ST-3382,일반자전거,0,0,750
SPB-73806,2026-03-30 01:43:33,03879,중랑천 뚝방길 산책로 입구,0,2026-03-30 01:59:44,01459,용마한신아파트사거리,0,16,2382.94,USR_001,,1999,ST-2843,ST-1452,일반자전거,0,0,751
SPB-55589,2026-03-30 01:49:48,03534,건대입구역 5번출구 뒤,0,2026-03-30 01:59:46,03881,신자초교입구 교차로,0,9,1351.22,USR_001,M,1999,ST-1661,ST-2865,일반자전거,0,0,752
SPB-33868,2026-03-30 01:15:16,00247,당산역 10번출구 앞,0,2026-03-30 01:59:52,05858,영등포역5번출구,0,44,1905.69,USR_003,,,ST-295,ST-3142,일반자전거,0,0,753
SPB-58181,2026-03-30 01:46:50,04007,노원 을지대학교 병원,0,2026-03-30 01:59:52,04020,중계동 성모빌딩 앞,0,13,2233.02,USR_001,M,1994,ST-2702,ST-2711,일반자전거,0,0,754
SPB-69863,2026-03-30 01:59:43,00557,도선동 주민센터 앞,0,2026-03-30 01:59:53,00557,도선동 주민센터 앞,0,0,0.10,USR_001,,2000,ST-358,ST-358,일반자전거,0,0,755
SPB-73990,2026-03-30 01:42:18,03514,왕십리교회옆,0,2026-03-30 01:59:56,01384,성신여대입구역 5번출구,0,17,3083.65,USR_001,M,1982,ST-1198,ST-2225,일반자전거,0,0,756
SPB-59091,2026-03-30 01:55:00,00266,영등포청과시장 사거리,0,2026-03-30 02:00:02,00264,교보생명보험 앞,0,5,820.00,USR_001,F,1999,ST-420,ST-418,일반자전거,0,0,757
SPB-64389,2026-03-30 01:57:01,02720,힐스테이트에코,0,2026-03-30 02:00:10,02723,마곡 필네이처,0,3,751.26,USR_001,M,1993,ST-2036,ST-2040,일반자전거,0,0,758
SPB-54746,2026-03-30 01:40:24,00347,동대문역사문화공원역 9번출구 앞,0,2026-03-30 02:00:13,04131,베네스트 오피스텔 앞,0,19,3643.96,USR_001,,1982,ST-163,ST-3165,일반자전거,0,0,759
SPB-73342,2026-03-30 01:40:09,01337,돈암성당 옆,0,2026-03-30 02:00:13,03600,사근빗물펌프장 건너편,0,20,5208.31,USR_001,F,2004,ST-1201,ST-2420,일반자전거,0,0,760
SPB-67465,2026-03-30 01:39:39,02649,오금공원사거리2,0,2026-03-30 02:00:16,02631,배명고등학교,0,20,5260.00,USR_001,M,1993,ST-1870,ST-1858,일반자전거,0,0,761
SPB-52097,2026-03-30 01:50:57,04561,양평역 1번출구,0,2026-03-30 02:00:17,00780,신정교 하부,0,9,1580.00,USR_001,M,1997,ST-2812,ST-2006,일반자전거,0,0,762
SPB-35037,2026-03-30 01:43:02,02909,석계역 3번 출구,0,2026-03-30 02:00:17,01468,먹골역 7번 출구,0,17,1740.08,USR_001,F,2002,ST-2075,ST-2289,일반자전거,0,0,763
SPB-70211,2026-03-30 01:45:29,02620,송파나루역 4번 출구옆,0,2026-03-30 02:00:19,01208,풍납현대아파트쉼터,0,14,2414.78,USR_001,M,1970,ST-1730,ST-541,일반자전거,0,0,764
SPB-62399,2026-03-30 01:56:07,04173,중대후문 마을버스정류장,0,2026-03-30 02:00:21,02020,장승배기역2번출구뒷편쪽,0,4,834.16,USR_001,M,2002,ST-2827,ST-690,일반자전거,0,0,765
SPB-37926,2026-03-30 01:24:30,04880,송파청소년센터,0,2026-03-30 02:00:22,03680,강동역3번출구,0,35,1777.61,USR_001,M,1992,ST-2957,ST-2748,일반자전거,0,0,766
SPB-58702,2026-03-30 01:57:39,05858,영등포역5번출구,0,2026-03-30 02:00:24,00284,센트럴 푸르지오 시티 앞,0,2,473.11,USR_003,,1980,ST-3142,ST-1650,일반자전거,0,0,767
SPB-38889,2026-03-30 01:49:37,00505,자양사거리 광진아크로텔 앞,0,2026-03-30 02:00:29,03899,아차산역 2번출구,0,10,1755.92,USR_001,M,1976,ST-102,ST-3340,일반자전거,0,0,768
SPB-73498,2026-03-30 01:41:52,03558,마장동 금호어울림APT앞,0,2026-03-30 02:00:35,00622,전농사거리 교통섬,0,18,2513.07,USR_001,F,1988,ST-2340,ST-390,일반자전거,0,0,769
SPB-41466,2026-03-30 01:55:22,01531,미아사거리 1번 출구,0,2026-03-30 02:00:40,01382,래미안월곡아파트 입구,0,5,864.18,USR_001,M,1963,ST-1105,ST-2406,일반자전거,0,0,770
SPB-63583,2026-03-30 01:46:37,02730,마곡메가박스 앞,0,2026-03-30 02:00:45,01129,화곡역 1번 출구 앞,0,14,2325.69,USR_001,M,1992,ST-2047,ST-525,일반자전거,0,0,771
SPB-73788,2026-03-30 01:48:15,05152,이스트폴 105동 방면 입구,0,2026-03-30 02:00:49,00576,광나루역 3번 출구,0,12,2590.43,USR_001,M,1997,ST-3369,ST-387,일반자전거,0,0,772
SPB-47443,2026-03-30 01:51:32,01243,문정 법조단지7,0,2026-03-30 02:00:50,03618,서울율현초교 삼거리,0,9,1931.14,USR_001,F,1986,ST-903,ST-2681,일반자전거,0,0,773
SPB-54935,2026-03-30 01:57:33,05061,우장산동 가곡어린이공원앞,0,2026-03-30 02:00:53,03764,관문주유소(GS칼택스) 앞,0,3,476.31,USR_001,M,1990,ST-2888,ST-2613,일반자전거,0,0,774
SPB-55369,2026-03-30 01:20:03,00846,용산중학교,0,2026-03-30 02:00:56,00819,선린인터넷 고등학교,0,40,1292.03,USR_001,,1998,ST-1721,ST-438,일반자전거,0,0,775
